lvl,Column 1,Column 2,Column 3,Column 4
37,Aluminum,2013-10-20 00:00:00,0,-904
37,Aluminum,2013-10-21 00:00:00,0,-267
37,Aluminum,2013-10-22 00:00:00,0,-524
37,Aluminum,2013-10-23 00:00:00,0,-442
37,Aluminum,2013-10-24 00:00:00,0,-267
37,Aluminum,2013-10-27 00:00:00,0,-627
37,Aluminum,2013-10-28 00:00:00,0,-349
37,Aluminum,2013-10-29 00:00:00,0,-226
37,Aluminum,2013-10-30 00:00:00,0,-658
37,Aluminum,2013-10-31 00:00:00,0,-956
37,Aluminum,2013-11-03 00:00:00,0,-966
37,Aluminum,2013-11-04 00:00:00,2079,0
37,Aluminum,2013-11-05 00:00:00,1987,0
37,Aluminum,2013-11-06 00:00:00,1206,0
37,Aluminum,2013-11-07 00:00:00,476,0
37,Aluminum,2013-11-10 00:00:00,2232,0
37,Aluminum,2013-11-11 00:00:00,1739,0
37,Aluminum,2013-11-12 00:00:00,896,0
37,Aluminum,2013-11-13 00:00:00,413,0
37,Aluminum,2013-11-14 00:00:00,0,-132
37,Aluminum,2013-11-17 00:00:00,0,-596
37,Aluminum,2013-11-18 00:00:00,0,-236
37,Aluminum,2013-11-19 00:00:00,0,-730
37,Aluminum,2013-11-20 00:00:00,0,-82
37,Aluminum,2013-11-21 00:00:00,0,-195
37,Aluminum,2013-11-24 00:00:00,0,-894
37,Aluminum,2013-11-25 00:00:00,0,-534
37,Aluminum,2013-11-26 00:00:00,0,-699
37,Aluminum,2013-11-27 00:00:00,0,-678
37,Aluminum,2013-11-28 00:00:00,0,-843
37,Aluminum,2013-12-01 00:00:00,0,-843
37,Aluminum,2013-12-02 00:00:00,0,-1007
37,Aluminum,2013-12-03 00:00:00,0,-370
37,Aluminum,2013-12-04 00:00:00,0,-164
37,Aluminum,2013-12-05 00:00:00,0,-226
37,Aluminum,2013-12-08 00:00:00,0,-863
37,Aluminum,2013-12-09 00:00:00,0,-257
37,Aluminum,2013-12-10 00:00:00,0,-14
37,Aluminum,2013-12-11 00:00:00,0,-236
37,Aluminum,2013-12-12 00:00:00,0,-863
37,Aluminum,2013-12-15 00:00:00,0,-10
37,Aluminum,2013-12-16 00:00:00,1531,0
37,Aluminum,2013-12-17 00:00:00,781,0
37,Aluminum,2013-12-18 00:00:00,452,0
37,Aluminum,2013-12-19 00:00:00,0,-545
37,Aluminum,2013-12-22 00:00:00,0,-658
37,Aluminum,2013-12-23 00:00:00,0,-915
37,Aluminum,2013-12-24 00:00:00,0,-236
37,Aluminum,2013-12-25 00:00:00,0,-30
37,Aluminum,2013-12-26 00:00:00,0,-740
37,Aluminum,2013-12-29 00:00:00,0,-647
37,Aluminum,2013-12-30 00:00:00,0,-20
37,Aluminum,2013-12-31 00:00:00,0,-627
37,Aluminum,2014-01-01 00:00:00,0,-92
37,Aluminum,2014-01-02 00:00:00,0,-575
37,Aluminum,2014-01-05 00:00:00,0,-493
37,Aluminum,2014-01-06 00:00:00,0,-462
37,Aluminum,2014-01-07 00:00:00,0,-390
37,Aluminum,2014-01-08 00:00:00,0,-226
37,Aluminum,2014-01-09 00:00:00,0,-380
37,Aluminum,2014-01-12 00:00:00,0,-493
37,Aluminum,2014-01-13 00:00:00,1610,0
37,Aluminum,2014-01-14 00:00:00,1518,0
37,Aluminum,2014-01-15 00:00:00,973,0
37,Aluminum,2014-01-16 00:00:00,716,0
37,Aluminum,2014-01-19 00:00:00,2403,0
37,Aluminum,2014-01-20 00:00:00,1879,0
37,Aluminum,2014-01-21 00:00:00,1859,0
37,Aluminum,2014-01-22 00:00:00,1417,0
37,Aluminum,2014-01-23 00:00:00,3033,0
37,Aluminum,2014-01-26 00:00:00,1769,0
37,Aluminum,2014-01-27 00:00:00,1410,0
37,Aluminum,2014-01-28 00:00:00,1339,0
37,Aluminum,2014-01-29 00:00:00,1021,0
37,Aluminum,2014-01-30 00:00:00,106,0
37,Aluminum,2014-02-02 00:00:00,0,-832
37,Aluminum,2014-02-03 00:00:00,0,-123
37,Aluminum,2014-02-04 00:00:00,0,-976
37,Aluminum,2014-02-05 00:00:00,0,-596
37,Aluminum,2014-02-06 00:00:00,0,-390
37,Aluminum,2014-02-09 00:00:00,0,-390
37,Aluminum,2014-02-10 00:00:00,0,-915
37,Aluminum,2014-02-11 00:00:00,0,-976
37,Aluminum,2014-02-12 00:00:00,0,-390
37,Aluminum,2014-02-13 00:00:00,0,-1018
37,Aluminum,2014-02-16 00:00:00,0,-781
37,Aluminum,2014-02-17 00:00:00,0,-431
37,Aluminum,2014-02-18 00:00:00,0,-10
37,Aluminum,2014-02-19 00:00:00,0,-915
37,Aluminum,2014-02-20 00:00:00,2153,0
37,Aluminum,2014-02-23 00:00:00,1024,0
37,Aluminum,2014-02-24 00:00:00,531,0
37,Aluminum,2014-02-25 00:00:00,0,-96
37,Aluminum,2014-02-26 00:00:00,1752,0
37,Aluminum,2014-02-27 00:00:00,868,0
37,Aluminum,2014-03-01 00:00:00,0,-359
37,Aluminum,2014-03-02 00:00:00,0,-802
37,Aluminum,2014-03-03 00:00:00,0,-608
37,Aluminum,2014-03-04 00:00:00,2121,0
37,Aluminum,2014-03-05 00:00:00,1103,0
37,Aluminum,2014-03-08 00:00:00,0,-380
37,Aluminum,2014-03-09 00:00:00,0,-688
37,Aluminum,2014-03-10 00:00:00,0,-452
37,Aluminum,2014-03-11 00:00:00,0,-966
37,Aluminum,2014-03-12 00:00:00,0,-71
37,Aluminum,2014-03-15 00:00:00,0,-92
37,Aluminum,2014-03-16 00:00:00,0,-894
37,Aluminum,2014-03-17 00:00:00,0,-709
37,Aluminum,2014-03-18 00:00:00,0,-236
37,Aluminum,2014-03-19 00:00:00,0,-442
37,Aluminum,2014-03-22 00:00:00,0,-874
37,Aluminum,2014-03-23 00:00:00,0,-195
37,Aluminum,2014-03-24 00:00:00,0,-503
37,Aluminum,2014-03-25 00:00:00,0,-154
37,Aluminum,2014-03-26 00:00:00,0,-185
37,Aluminum,2014-03-29 00:00:00,2003,0
37,Aluminum,2014-03-30 00:00:00,1366,0
37,Aluminum,2014-03-31 00:00:00,492,0
37,Aluminum,2014-04-01 00:00:00,0,-340
37,Aluminum,2014-04-02 00:00:00,0,-30
37,Aluminum,2014-04-05 00:00:00,0,-154
37,Aluminum,2014-04-06 00:00:00,0,-398
37,Aluminum,2014-04-07 00:00:00,0,-863
37,Aluminum,2014-04-08 00:00:00,0,-863
37,Aluminum,2014-04-09 00:00:00,0,-997
37,Aluminum,2014-04-12 00:00:00,0,-174
37,Aluminum,2014-04-13 00:00:00,0,-72
37,Aluminum,2014-04-14 00:00:00,0,-390
37,Aluminum,2014-04-15 00:00:00,0,-226
37,Aluminum,2014-04-16 00:00:00,0,-791
37,Aluminum,2014-04-19 00:00:00,0,-195
37,Aluminum,2014-04-20 00:00:00,0,-750
37,Aluminum,2014-04-21 00:00:00,0,-442
37,Aluminum,2014-04-22 00:00:00,0,-174
37,Aluminum,2014-04-23 00:00:00,0,-832
37,Aluminum,2014-04-26 00:00:00,0,-277
37,Aluminum,2014-04-27 00:00:00,0,-349
37,Aluminum,2014-04-28 00:00:00,0,-452
37,Aluminum,2014-04-29 00:00:00,0,-740
37,Aluminum,2014-04-30 00:00:00,0,-195
37,Aluminum,2014-05-03 00:00:00,0,-267
37,Aluminum,2014-05-04 00:00:00,0,-843
37,Aluminum,2014-05-05 00:00:00,0,-215
37,Aluminum,2014-05-06 00:00:00,0,-740
37,Aluminum,2014-05-07 00:00:00,0,-555
37,Aluminum,2014-05-10 00:00:00,2399,0
37,Aluminum,2014-05-11 00:00:00,1381,0
37,Aluminum,2014-05-12 00:00:00,1258,0
37,Aluminum,2014-05-13 00:00:00,498,0
37,Aluminum,2014-05-14 00:00:00,1576,0
37,Aluminum,2014-05-17 00:00:00,323,0
37,Aluminum,2014-05-18 00:00:00,0,-222
37,Aluminum,2014-05-19 00:00:00,0,-164
37,Aluminum,2014-05-20 00:00:00,2260,0
37,Aluminum,2014-05-21 00:00:00,2147,0
37,Aluminum,2014-05-24 00:00:00,791,0
37,Aluminum,2014-05-25 00:00:00,349,0
37,Aluminum,2014-05-26 00:00:00,0,-483
37,Aluminum,2014-05-27 00:00:00,0,-555
37,Aluminum,2014-05-28 00:00:00,0,-462
37,Aluminum,2014-05-31 00:00:00,0,-329
37,Aluminum,2014-06-01 00:00:00,0,-771
37,Aluminum,2014-06-02 00:00:00,0,-503
37,Aluminum,2014-06-03 00:00:00,0,-174
37,Aluminum,2014-06-04 00:00:00,0,-401
37,Aluminum,2014-06-07 00:00:00,0,-71
37,Aluminum,2014-06-08 00:00:00,0,-462
37,Aluminum,2014-06-09 00:00:00,0,-215
37,Aluminum,2014-06-10 00:00:00,0,-1018
37,Aluminum,2014-06-11 00:00:00,0,-236
37,Aluminum,2014-06-14 00:00:00,0,-606
37,Aluminum,2014-06-15 00:00:00,0,-71
37,Aluminum,2014-06-16 00:00:00,0,-596
37,Aluminum,2014-06-17 00:00:00,0,-658
37,Aluminum,2014-06-18 00:00:00,0,-107
37,Aluminum,2014-06-21 00:00:00,0,-730
37,Aluminum,2014-06-22 00:00:00,0,-678
37,Aluminum,2014-06-23 00:00:00,0,-503
37,Aluminum,2014-06-24 00:00:00,2292,0
37,Aluminum,2014-06-25 00:00:00,1511,0
37,Aluminum,2014-06-28 00:00:00,309,0
37,Aluminum,2014-06-29 00:00:00,0,-215
37,Aluminum,2014-06-30 00:00:00,98,0
37,Aluminum,2014-07-01 00:00:00,0,-920
37,Aluminum,2014-07-02 00:00:00,0,-51
37,Aluminum,2014-07-05 00:00:00,0,-133
37,Aluminum,2014-07-06 00:00:00,0,-555
37,Aluminum,2014-07-07 00:00:00,0,-904
37,Aluminum,2014-07-08 00:00:00,0,-483
37,Aluminum,2014-07-09 00:00:00,0,-966
37,Aluminum,2014-07-12 00:00:00,0,-493
37,Aluminum,2014-07-13 00:00:00,0,-915
37,Aluminum,2014-07-14 00:00:00,0,-164
37,Aluminum,2014-07-15 00:00:00,0,-349
37,Aluminum,2014-07-16 00:00:00,0,-185
37,Aluminum,2014-07-19 00:00:00,0,-473
37,Aluminum,2014-07-20 00:00:00,0,-401
37,Aluminum,2014-07-21 00:00:00,0,-174
37,Aluminum,2014-07-22 00:00:00,0,-61
37,Aluminum,2014-07-23 00:00:00,0,-298
37,Aluminum,2014-07-26 00:00:00,0,-30
37,Aluminum,2014-07-27 00:00:00,0,-329
37,Aluminum,2014-07-28 00:00:00,0,-246
37,Aluminum,2014-07-29 00:00:00,0,-691
37,Aluminum,2014-07-30 00:00:00,0,-760
37,Aluminum,2014-08-02 00:00:00,0,-431
37,Aluminum,2014-08-03 00:00:00,0,-688
37,Aluminum,2014-08-04 00:00:00,1990,0
37,Aluminum,2014-08-05 00:00:00,1816,0
37,Aluminum,2014-08-06 00:00:00,1210,0
37,Aluminum,2014-08-09 00:00:00,0,-483
37,Aluminum,2014-08-10 00:00:00,24,0
37,Aluminum,2014-08-11 00:00:00,0,-17
37,Aluminum,2014-08-12 00:00:00,0,-287
37,Aluminum,2014-08-13 00:00:00,0,-215
37,Aluminum,2014-08-16 00:00:00,0,-976
37,Aluminum,2014-08-17 00:00:00,0,-298
37,Aluminum,2014-08-18 00:00:00,0,-298
37,Aluminum,2014-08-19 00:00:00,0,-565
37,Aluminum,2014-08-20 00:00:00,0,-421
37,Aluminum,2014-08-23 00:00:00,0,-164
37,Aluminum,2014-08-24 00:00:00,0,-915
37,Aluminum,2014-08-25 00:00:00,0,-699
37,Aluminum,2014-08-26 00:00:00,0,-71
37,Aluminum,2014-08-27 00:00:00,0,-658
37,Aluminum,2014-08-30 00:00:00,0,-791
37,Aluminum,2014-08-31 00:00:00,0,-493
37,Aluminum,2014-09-01 00:00:00,0,-226
37,Aluminum,2014-09-02 00:00:00,0,-575
37,Aluminum,2014-09-03 00:00:00,0,-884
37,Aluminum,2014-09-06 00:00:00,0,-154
37,Aluminum,2014-09-07 00:00:00,0,-51
37,Aluminum,2014-09-08 00:00:00,1493,0
37,Aluminum,2014-09-09 00:00:00,1267,0
37,Aluminum,2014-09-10 00:00:00,507,0
37,Aluminum,2014-09-13 00:00:00,0,-113
37,Aluminum,2014-09-14 00:00:00,0,-115
37,Aluminum,2014-09-15 00:00:00,0,-658
37,Aluminum,2014-09-16 00:00:00,0,-545
37,Aluminum,2014-09-17 00:00:00,0,-658
37,Aluminum,2014-09-20 00:00:00,799,0
37,Aluminum,2014-09-21 00:00:00,162,0
37,Aluminum,2014-09-22 00:00:00,0,-208
37,Aluminum,2014-09-23 00:00:00,0,-215
37,Aluminum,2014-09-24 00:00:00,0,-678
37,Aluminum,2014-09-27 00:00:00,0,-133
37,Aluminum,2014-09-28 00:00:00,0,-215
37,Aluminum,2014-09-29 00:00:00,0,-647
37,Aluminum,2014-09-30 00:00:00,0,-213
37,Aluminum,2014-10-01 00:00:00,0,-123
37,Aluminum,2014-10-04 00:00:00,0,-154
37,Aluminum,2014-10-05 00:00:00,0,-956
37,Aluminum,2014-10-06 00:00:00,0,-935
37,Aluminum,2014-10-07 00:00:00,0,-935
37,Aluminum,2014-10-08 00:00:00,0,-452
37,Aluminum,2014-10-11 00:00:00,0,-185
37,Aluminum,2014-10-12 00:00:00,0,-730
37,Aluminum,2014-10-13 00:00:00,0,-267
37,Aluminum,2014-10-14 00:00:00,0,-750
37,Aluminum,2014-10-15 00:00:00,1841,0
37,Aluminum,2014-10-18 00:00:00,362,0
37,Aluminum,2014-10-19 00:00:00,301,0
37,Aluminum,2014-10-20 00:00:00,0,-295
37,Aluminum,2014-10-21 00:00:00,1320,0
37,Aluminum,2014-10-22 00:00:00,313,0
37,Aluminum,2014-10-25 00:00:00,0,-174
37,Aluminum,2014-10-26 00:00:00,0,-143
37,Aluminum,2014-10-27 00:00:00,0,-71
37,Aluminum,2014-10-28 00:00:00,0,-164
37,Aluminum,2014-10-29 00:00:00,0,-627
37,Aluminum,2014-11-01 00:00:00,0,-545
37,Aluminum,2014-11-02 00:00:00,0,-359
37,Aluminum,2014-11-03 00:00:00,0,-20
37,Aluminum,2014-11-04 00:00:00,0,-164
37,Aluminum,2014-11-05 00:00:00,0,-143
37,Aluminum,2014-11-08 00:00:00,0,-246
37,Aluminum,2014-11-09 00:00:00,0,-452
37,Aluminum,2014-11-10 00:00:00,0,-51
37,Aluminum,2014-11-11 00:00:00,0,-678
37,Aluminum,2014-11-12 00:00:00,0,-658
37,Aluminum,2014-11-15 00:00:00,0,-565
37,Aluminum,2014-11-16 00:00:00,0,-359
37,Aluminum,2014-11-17 00:00:00,0,-236
37,Aluminum,2014-11-18 00:00:00,0,-30
37,Aluminum,2014-11-19 00:00:00,0,-627
37,Aluminum,2014-11-22 00:00:00,0,-318
37,Aluminum,2014-11-23 00:00:00,1190,0
37,Aluminum,2014-11-24 00:00:00,995,0
37,Aluminum,2014-11-25 00:00:00,0,-12
37,Aluminum,2014-11-26 00:00:00,0,-545
37,Aluminum,2014-11-29 00:00:00,1086,0
37,Aluminum,2014-11-30 00:00:00,315,0
37,Aluminum,2014-12-01 00:00:00,38,0
37,Aluminum,2014-12-02 00:00:00,0,-825
37,Aluminum,2014-12-03 00:00:00,0,-13
37,Aluminum,2014-12-06 00:00:00,2040,0
37,Aluminum,2014-12-07 00:00:00,1084,0
37,Aluminum,2014-12-08 00:00:00,200,0
37,Aluminum,2014-12-09 00:00:00,77,0
37,Aluminum,2014-12-10 00:00:00,0,-344
37,Aluminum,2014-12-13 00:00:00,0,-791
37,Aluminum,2014-12-14 00:00:00,0,-997
37,Aluminum,2014-12-15 00:00:00,0,-606
37,Aluminum,2014-12-16 00:00:00,0,-401
37,Aluminum,2014-12-17 00:00:00,0,-349
37,Aluminum,2014-12-20 00:00:00,0,-185
37,Aluminum,2014-12-21 00:00:00,0,-215
37,Aluminum,2014-12-22 00:00:00,0,-359
37,Aluminum,2014-12-23 00:00:00,0,-699
37,Aluminum,2014-12-24 00:00:00,0,-545
37,Aluminum,2014-12-27 00:00:00,0,-874
37,Aluminum,2014-12-28 00:00:00,0,-524
37,Aluminum,2014-12-29 00:00:00,0,-154
37,Aluminum,2014-12-30 00:00:00,0,-370
37,Aluminum,2014-12-31 00:00:00,0,-20
37,Aluminum,2015-01-03 00:00:00,0,-956
37,Aluminum,2015-01-04 00:00:00,0,-421
37,Aluminum,2015-01-05 00:00:00,0,-442
37,Aluminum,2015-01-06 00:00:00,599,0
37,Aluminum,2015-01-07 00:00:00,312,0
37,Aluminum,2015-01-10 00:00:00,0,-195
37,Aluminum,2015-01-11 00:00:00,0,-215
37,Aluminum,2015-01-12 00:00:00,1312,0
37,Aluminum,2015-01-13 00:00:00,3278,0
37,Aluminum,2015-01-14 00:00:00,2805,0
37,Aluminum,2015-01-17 00:00:00,1973,0
37,Aluminum,2015-01-18 00:00:00,1387,0
37,Aluminum,2015-01-19 00:00:00,1346,0
37,Aluminum,2015-01-20 00:00:00,719,0
37,Aluminum,2015-01-21 00:00:00,689,0
37,Aluminum,2015-01-24 00:00:00,0,-791
37,Aluminum,2015-01-25 00:00:00,0,-51
37,Aluminum,2015-01-26 00:00:00,1825,0
37,Aluminum,2015-01-27 00:00:00,1682,0
37,Aluminum,2015-01-28 00:00:00,1281,0
37,Aluminum,2015-01-31 00:00:00,0,-863
37,Aluminum,2015-02-01 00:00:00,0,-863
37,Aluminum,2015-02-02 00:00:00,0,-329
37,Aluminum,2015-02-03 00:00:00,0,-966
37,Aluminum,2015-02-04 00:00:00,0,-380
37,Aluminum,2015-02-07 00:00:00,0,-473
37,Aluminum,2015-02-08 00:00:00,0,-359
37,Aluminum,2015-02-09 00:00:00,0,-261
37,Aluminum,2015-02-10 00:00:00,0,-390
37,Aluminum,2015-02-11 00:00:00,0,-30
37,Aluminum,2015-02-14 00:00:00,0,-791
37,Aluminum,2015-02-15 00:00:00,325,0
37,Aluminum,2015-02-16 00:00:00,243,0
37,Aluminum,2015-02-17 00:00:00,0,-34
37,Aluminum,2015-02-18 00:00:00,0,-380
37,Aluminum,2015-02-21 00:00:00,0,-30
37,Aluminum,2015-02-22 00:00:00,0,-606
37,Aluminum,2015-02-23 00:00:00,0,-771
37,Aluminum,2015-02-24 00:00:00,0,-658
37,Aluminum,2015-02-25 00:00:00,0,-452
37,Aluminum,2015-02-28 00:00:00,0,-915
37,Aluminum,2015-03-01 00:00:00,0,-41
37,Aluminum,2015-03-02 00:00:00,0,-164
37,Aluminum,2015-03-03 00:00:00,0,-781
37,Aluminum,2015-03-04 00:00:00,0,-884
37,Aluminum,2015-03-07 00:00:00,0,-904
37,Aluminum,2015-03-08 00:00:00,0,-442
37,Aluminum,2015-03-09 00:00:00,0,-462
37,Aluminum,2015-03-10 00:00:00,0,-730
37,Aluminum,2015-03-11 00:00:00,0,-30
37,Aluminum,2015-03-14 00:00:00,0,-185
37,Aluminum,2015-03-15 00:00:00,0,-20
37,Aluminum,2015-03-16 00:00:00,0,-123
37,Aluminum,2015-03-17 00:00:00,865,0
37,Aluminum,2015-03-18 00:00:00,2,0
37,Aluminum,2015-03-21 00:00:00,0,-339
37,Aluminum,2015-03-22 00:00:00,0,-647
37,Aluminum,2015-03-23 00:00:00,1162,0
37,Aluminum,2015-03-24 00:00:00,566,0
37,Aluminum,2015-03-25 00:00:00,0,-369
37,Aluminum,2015-03-28 00:00:00,0,-946
37,Aluminum,2015-03-29 00:00:00,0,-300
37,Aluminum,2015-03-30 00:00:00,0,-462
37,Aluminum,2015-03-31 00:00:00,0,-493
37,Aluminum,2015-04-01 00:00:00,0,-545
37,Aluminum,2015-04-04 00:00:00,0,-565
37,Aluminum,2015-04-05 00:00:00,0,-781
37,Aluminum,2015-04-06 00:00:00,0,-329
37,Aluminum,2015-04-07 00:00:00,0,-627
37,Aluminum,2015-04-08 00:00:00,0,-976
37,Aluminum,2015-04-11 00:00:00,0,-390
37,Aluminum,2015-04-12 00:00:00,0,-452
37,Aluminum,2015-04-13 00:00:00,0,-771
37,Aluminum,2015-04-14 00:00:00,0,-92
37,Aluminum,2015-04-15 00:00:00,0,-30
37,Aluminum,2015-04-18 00:00:00,0,-915
37,Aluminum,2015-04-19 00:00:00,0,-658
37,Aluminum,2015-04-20 00:00:00,0,-1007
37,Aluminum,2015-04-21 00:00:00,0,-92
37,Aluminum,2015-04-22 00:00:00,0,-771
37,Aluminum,2015-04-25 00:00:00,0,-1007
37,Aluminum,2015-04-26 00:00:00,0,-341
37,Aluminum,2015-04-27 00:00:00,0,-401
37,Aluminum,2015-04-28 00:00:00,0,-390
37,Aluminum,2015-04-29 00:00:00,0,-740
37,Aluminum,2015-05-02 00:00:00,1988,0
37,Aluminum,2015-05-03 00:00:00,1690,0
37,Aluminum,2015-05-04 00:00:00,1608,0
37,Aluminum,2015-05-05 00:00:00,858,0
37,Aluminum,2015-05-06 00:00:00,3017,0
37,Aluminum,2015-05-09 00:00:00,941,0
37,Aluminum,2015-05-10 00:00:00,0,-25
37,Aluminum,2015-05-11 00:00:00,0,-976
37,Aluminum,2015-05-12 00:00:00,0,-92
37,Aluminum,2015-05-13 00:00:00,0,-915
37,Aluminum,2015-05-16 00:00:00,0,-658
37,Aluminum,2015-05-17 00:00:00,0,-226
37,Aluminum,2015-05-18 00:00:00,0,-71
37,Aluminum,2015-05-19 00:00:00,0,-812
37,Aluminum,2015-05-20 00:00:00,0,-997
37,Aluminum,2015-05-23 00:00:00,0,-442
37,Aluminum,2015-05-24 00:00:00,0,-863
37,Aluminum,2015-05-25 00:00:00,0,-257
37,Aluminum,2015-05-26 00:00:00,0,-966
37,Aluminum,2015-05-27 00:00:00,0,-236
37,Aluminum,2015-05-30 00:00:00,0,-843
37,Aluminum,2015-05-31 00:00:00,0,-20
37,Aluminum,2015-06-01 00:00:00,0,-647
37,Aluminum,2015-06-02 00:00:00,0,-586
37,Aluminum,2015-06-03 00:00:00,428,0
37,Aluminum,2015-06-06 00:00:00,0,-568
37,Aluminum,2015-06-07 00:00:00,0,-997
37,Aluminum,2015-06-08 00:00:00,0,-431
37,Aluminum,2015-06-09 00:00:00,0,-207
37,Aluminum,2015-06-10 00:00:00,0,-154
37,Aluminum,2015-06-13 00:00:00,0,-493
37,Aluminum,2015-06-14 00:00:00,0,-688
37,Aluminum,2015-06-15 00:00:00,0,-720
37,Aluminum,2015-06-16 00:00:00,0,-298
37,Aluminum,2015-06-17 00:00:00,0,-935
37,Aluminum,2015-06-20 00:00:00,0,-174
37,Aluminum,2015-06-21 00:00:00,0,-606
37,Aluminum,2015-06-22 00:00:00,0,-298
37,Aluminum,2015-06-23 00:00:00,0,-730
37,Aluminum,2015-06-24 00:00:00,0,-730
37,Aluminum,2015-06-27 00:00:00,0,-637
37,Aluminum,2015-06-28 00:00:00,0,-997
37,Aluminum,2015-06-29 00:00:00,0,-71
37,Aluminum,2015-06-30 00:00:00,0,-596
37,Aluminum,2015-07-01 00:00:00,0,-627
37,Aluminum,2015-07-04 00:00:00,0,-678
37,Aluminum,2015-07-05 00:00:00,0,-401
37,Aluminum,2015-07-06 00:00:00,0,-431
37,Aluminum,2015-07-07 00:00:00,0,-771
37,Aluminum,2015-07-08 00:00:00,0,-329
37,Aluminum,2015-07-11 00:00:00,0,-678
37,Aluminum,2015-07-12 00:00:00,0,-534
37,Aluminum,2015-07-13 00:00:00,1915,0
37,Aluminum,2015-07-14 00:00:00,1103,0
37,Aluminum,2015-07-15 00:00:00,322,0
37,Aluminum,2015-07-18 00:00:00,0,-874
37,Aluminum,2015-07-19 00:00:00,1912,0
37,Aluminum,2015-07-20 00:00:00,1028,0
37,Aluminum,2015-07-21 00:00:00,52,0
37,Aluminum,2015-07-22 00:00:00,0,-277
37,Aluminum,2015-07-25 00:00:00,0,-174
37,Aluminum,2015-07-26 00:00:00,0,-976
37,Aluminum,2015-07-27 00:00:00,0,-606
37,Aluminum,2015-07-28 00:00:00,0,-1007
37,Aluminum,2015-07-29 00:00:00,0,-596
37,Aluminum,2015-08-01 00:00:00,0,-709
37,Aluminum,2015-08-02 00:00:00,0,-473
37,Aluminum,2015-08-03 00:00:00,0,-401
37,Aluminum,2015-08-04 00:00:00,0,-658
37,Aluminum,2015-08-05 00:00:00,0,-30
37,Aluminum,2015-08-08 00:00:00,0,-555
37,Aluminum,2015-08-09 00:00:00,0,-329
37,Aluminum,2015-08-10 00:00:00,0,-298
37,Aluminum,2015-08-11 00:00:00,0,-647
37,Aluminum,2015-08-12 00:00:00,0,-113
37,Aluminum,2015-08-15 00:00:00,0,-20
37,Aluminum,2015-08-16 00:00:00,0,-30
37,Aluminum,2015-08-17 00:00:00,0,-51
37,Aluminum,2015-08-18 00:00:00,0,-452
37,Aluminum,2015-08-19 00:00:00,1389,0
37,Aluminum,2015-08-22 00:00:00,0,-132
37,Aluminum,2015-08-23 00:00:00,0,-30
37,Aluminum,2015-08-24 00:00:00,0,-123
37,Aluminum,2015-08-25 00:00:00,465,0
37,Aluminum,2015-08-26 00:00:00,0,-80
37,Aluminum,2015-08-29 00:00:00,0,-30
37,Aluminum,2015-08-30 00:00:00,0,-771
37,Aluminum,2015-08-31 00:00:00,0,-503
37,Aluminum,2015-09-01 00:00:00,0,-575
37,Aluminum,2015-09-02 00:00:00,0,-976
37,Aluminum,2015-09-05 00:00:00,0,-843
37,Aluminum,2015-09-06 00:00:00,0,-760
37,Aluminum,2015-09-07 00:00:00,0,-215
37,Aluminum,2015-09-08 00:00:00,0,-246
37,Aluminum,2015-09-09 00:00:00,0,-174
37,Aluminum,2015-09-12 00:00:00,0,-30
37,Aluminum,2015-09-13 00:00:00,0,-154
37,Aluminum,2015-09-14 00:00:00,0,-678
37,Aluminum,2015-09-15 00:00:00,0,-82
37,Aluminum,2015-09-16 00:00:00,0,-462
37,Aluminum,2015-09-19 00:00:00,0,-565
37,Aluminum,2015-09-20 00:00:00,0,-966
37,Aluminum,2015-09-21 00:00:00,0,-524
37,Aluminum,2015-09-22 00:00:00,0,-668
37,Aluminum,2015-09-23 00:00:00,0,-329
37,Aluminum,2015-09-26 00:00:00,0,-154
37,Aluminum,2015-09-27 00:00:00,0,-760
37,Aluminum,2015-09-28 00:00:00,0,-234
37,Aluminum,2015-09-29 00:00:00,0,-791
37,Aluminum,2015-09-30 00:00:00,0,-658
37,Aluminum,2015-10-03 00:00:00,0,-637
37,Aluminum,2015-10-04 00:00:00,2249,0
37,Aluminum,2015-10-05 00:00:00,1787,0
37,Aluminum,2015-10-06 00:00:00,924,0
37,Aluminum,2015-10-07 00:00:00,0,-11
37,Aluminum,2015-10-10 00:00:00,0,-555
37,Aluminum,2015-10-11 00:00:00,0,-10
37,Aluminum,2015-10-12 00:00:00,0,-997
37,Aluminum,2015-10-13 00:00:00,0,-863
37,Aluminum,2015-10-14 00:00:00,0,-678
37,Aluminum,2015-10-17 00:00:00,0,-586
37,Aluminum,2015-10-18 00:00:00,0,-390
37,Aluminum,2015-10-19 00:00:00,0,-565
37,Aluminum,2015-10-20 00:00:00,0,-431
37,Aluminum,2015-10-21 00:00:00,0,-226
37,Aluminum,2015-10-24 00:00:00,0,-658
37,Aluminum,2015-10-25 00:00:00,0,-997
37,Aluminum,2015-10-26 00:00:00,0,-555
37,Aluminum,2015-10-27 00:00:00,0,-627
37,Aluminum,2015-10-28 00:00:00,0,-267
37,Aluminum,2015-10-31 00:00:00,0,-771
37,Aluminum,2015-11-01 00:00:00,0,-143
37,Aluminum,2015-11-02 00:00:00,0,-771
37,Aluminum,2015-11-03 00:00:00,0,-740
37,Aluminum,2015-11-04 00:00:00,1302,0
37,Aluminum,2015-11-07 00:00:00,995,0
37,Aluminum,2015-11-08 00:00:00,646,0
37,Aluminum,2015-11-09 00:00:00,0,-269
37,Aluminum,2015-11-10 00:00:00,1564,0
